Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
17/11/2015 9:30,22306,22330,22251,22298,22174,22083,22055,7574,4393
17/11/2015 9:15,22251,22322,22222,22307,22107,22054,22035,6736,3607
17/11/2015 9:00,22251,22256,22240,22249,22043,22022,22012,474,2740
16/11/2015 16:00,21973,22075,21972,22041,21996,21997,21995,3837,3475
16/11/2015 15:45,21965,21991,21962,21974,21986,21992,21990,3342,3177
16/11/2015 15:30,21987,22009,21945,21965,21992,21995,21991,3648,2933
16/11/2015 15:15,22010,22025,21983,21988,22001,21999,21993,2401,2679
16/11/2015 15:00,21995,22038,21978,22010,22000,21997,21993,4146,2694
16/11/2015 14:45,22003,22023,21995,21995,21998,21994,21992,2348,2412
16/11/2015 14:30,22010,22014,21986,22001,21997,21991,21994,2123,2510
16/11/2015 14:15,21986,22010,21972,22010,21998,21990,21995,2375,2730
16/11/2015 14:00,21999,22008,21979,21984,21997,21989,21990,2476,2979
16/11/2015 13:45,21992,22001,21969,21998,21994,21989,21986,2737,2801
16/11/2015 13:30,22008,22019,21984,21991,21991,21989,21979,2839,2731
16/11/2015 13:15,22006,22025,21981,22009,21986,21993,22001,3225,2891
16/11/2015 13:00,21985,22016,21965,22005,21982,21993,22023,3618,2997
16/11/2015 11:45,21981,21981,21945,21967,21981,21987,22046,1586,3012
16/11/2015 11:30,21968,21989,21951,21981,21984,21982,22070,2387,3663
16/11/2015 11:15,21991,21994,21960,21968,21987,21973,22092,3639,4056
16/11/2015 11:00,22003,22033,21982,21989,22000,22008,22116,3755,4599
16/11/2015 10:45,21982,22010,21959,22001,22003,22043,22137,3693,5035
16/11/2015 10:30,21992,22010,21965,21983,21992,22078,22160,4842,5563
16/11/2015 10:15,22034,22035,21990,21992,21980,22113,22181,4351,6524
16/11/2015 10:00,22008,22068,22006,22034,21959,22145,22199,6354,5797
16/11/2015 9:45,21946,22019,21945,22006,22016,22174,22217,5937,5185
16/11/2015 9:30,21926,21966,21898,21944,22083,22204,22237,6333,5029
16/11/2015 9:15,21884,21973,21818,21924,22164,22244,22265,9645,4224
16/11/2015 9:00,21883,21900,21883,21887,22245,22281,22292,717,2919
13/11/2015 16:00,22345,22366,22314,22319,22332,22319,22324,3291,3280
13/11/2015 15:45,22345,22384,22336,22343,22332,22318,22325,5160,3250
13/11/2015 15:30,22329,22348,22312,22347,22325,22314,22326,2305,2998
13/11/2015 15:15,22320,22360,22301,22329,22324,22315,22326,3120,3291
