Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
14/12/2015 10:45,21055,21131,21054,21115,21093,21141,21244,4526,6168
14/12/2015 10:30,21090,21093,21032,21054,21080,21171,21269,5258,6940
14/12/2015 10:15,21133,21138,21082,21091,21078,21208,21302,5197,7560
14/12/2015 10:00,21071,21147,21054,21134,21067,21243,21333,8213,6645
14/12/2015 9:45,21053,21089,20987,21069,21117,21279,21359,7648,5740
14/12/2015 9:30,21045,21067,20985,21051,21190,21319,21388,8386,5143
14/12/2015 9:15,21023,21124,21013,21045,21261,21364,21419,8357,4009
14/12/2015 9:00,21058,21060,21014,21035,21337,21413,21452,622,3067
11/12/2015 16:00,21431,21434,21385,21387,21419,21465,21486,3686,3797
11/12/2015 15:45,21410,21444,21408,21430,21440,21481,21497,4665,3495
11/12/2015 15:30,21425,21444,21400,21410,21449,21487,21504,2715,3417
11/12/2015 15:15,21443,21444,21392,21424,21466,21497,21511,3645,3776
11/12/2015 15:00,21491,21495,21433,21444,21490,21509,21520,4273,4029
11/12/2015 14:45,21477,21496,21471,21490,21512,21520,21527,2178,4157
11/12/2015 14:30,21496,21505,21468,21477,21521,21526,21533,4276,4476
11/12/2015 14:15,21540,21548,21492,21497,21525,21531,21541,4510,4455
11/12/2015 14:00,21554,21585,21536,21540,21528,21533,21548,4907,4304
11/12/2015 13:45,21539,21565,21535,21555,21529,21536,21555,4913,3589
11/12/2015 13:30,21496,21539,21490,21538,21529,21534,21564,3775,3080
11/12/2015 13:15,21513,21528,21482,21496,21530,21539,21570,4168,3102
11/12/2015 13:00,21540,21548,21495,21513,21537,21548,21582,3757,3165
11/12/2015 11:45,21556,21562,21535,21542,21538,21557,21595,1334,3189
11/12/2015 11:30,21543,21559,21530,21554,21542,21568,21606,2365,3570
11/12/2015 11:15,21532,21570,21532,21544,21539,21582,21615,3886,4094
11/12/2015 11:00,21520,21549,21508,21532,21548,21591,21626,4481,4493
11/12/2015 10:45,21561,21568,21517,21519,21560,21605,21639,3880,4758
11/12/2015 10:30,21541,21583,21538,21562,21576,21623,21654,3238,5297
11/12/2015 10:15,21587,21593,21529,21540,21594,21637,21667,4986,5819
11/12/2015 10:00,21590,21602,21558,21588,21625,21653,21683,5878,4877
11/12/2015 9:45,21601,21637,21585,21589,21633,21665,21696,5807,4441
11/12/2015 9:30,21653,21670,21601,21601,21650,21679,21711,6576,4330
11/12/2015 9:15,21696,21743,21646,21651,21670,21693,21724,5849,3405
11/12/2015 9:00,21690,21695,21680,21695,21681,21703,21733,277,2651
10/12/2015 16:00,21676,21682,21625,21630,21680,21711,21740,3696,3421
10/12/2015 15:45,21699,21700,21638,21674,21697,21728,21749,5251,3235
10/12/2015 15:30,21705,21714,21684,21698,21708,21741,21754,1952,2892
10/12/2015 15:15,21694,21710,21681,21706,21717,21752,21758,2077,3057
10/12/2015 15:00,21714,21725,21675,21694,21725,21760,21762,4130,3567
10/12/2015 14:45,21727,21748,21707,21714,21742,21769,21767,2766,3285
10/12/2015 14:30,21744,21760,21712,21726,21758,21776,21773,3533,3326
10/12/2015 14:15,21744,21768,21729,21746,21774,21778,21781,2780,3260
10/12/2015 14:00,21779,21782,21724,21746,21786,21778,21783,4628,3417
10/12/2015 13:45,21793,21813,21775,21780,21794,21781,21784,2716,2736
10/12/2015 13:30,21806,21812,21779,21792,21796,21780,21777,2973,2743
10/12/2015 13:15,21806,21821,21794,21805,21793,21781,21777,3203,2664
10/12/2015 13:00,21798,21815,21768,21807,21782,21785,21776,3566,2687
10/12/2015 11:45,21792,21800,21781,21785,21770,21782,21774,1221,2819
10/12/2015 11:30,21777,21813,21776,21790,21768,21779,21776,2751,3377
10/12/2015 11:15,21747,21780,21743,21778,21764,21768,21777,2579,3757
10/12/2015 11:00,21751,21780,21744,21748,21769,21768,21777,3317,4478
10/12/2015 10:45,21771,21778,21728,21751,21787,21773,21781,4227,5443
10/12/2015 10:30,21773,21796,21760,21771,21793,21776,21786,4010,5991
10/12/2015 10:15,21802,21812,21767,21773,21790,21781,21787,4654,6625
10/12/2015 10:00,21842,21872,21793,21802,21772,21783,21786,6180,5756
10/12/2015 9:45,21779,21859,21777,21840,21768,21781,21784,8144,5132
10/12/2015 9:30,21757,21821,21748,21779,21759,21778,21778,6969,4218
10/12/2015 9:15,21670,21816,21642,21758,21759,21783,21776,7178,3521
10/12/2015 9:00,21673,21682,21651,21682,21771,21785,21779,310,2674
9/12/2015 16:00,21798,21805,21770,21779,21794,21794,21786,3061,3193
9/12/2015 15:45,21780,21804,21763,21797,21795,21792,21789,3574,3193
9/12/2015 15:30,21817,21828,21771,21781,21797,21787,21789,3484,3359
9/12/2015 15:15,21793,21834,21792,21817,21806,21785,21791,2941,3387
9/12/2015 15:00,21784,21796,21768,21794,21798,21783,21788,2906,3432
9/12/2015 14:45,21811,21817,21778,21784,21793,21783,21786,3060,3300
9/12/2015 14:30,21823,21850,21804,21811,21789,21786,21782,4406,3320
9/12/2015 14:15,21777,21827,21768,21824,21777,21785,21776,3620,3220
9/12/2015 14:00,21771,21794,21767,21778,21763,21783,21773,3170,3320
9/12/2015 13:45,21759,21775,21751,21770,21767,21783,21773,2245,2951
9/12/2015 13:30,21750,21779,21741,21761,21772,21782,21771,3159,2878
9/12/2015 13:15,21753,21773,21741,21752,21783,21779,21775,3906,2944
9/12/2015 13:00,21800,21817,21753,21755,21792,21776,21783,4121,2948
9/12/2015 11:45,21792,21819,21788,21799,21803,21778,21789,1322,3044
9/12/2015 11:30,21813,21817,21790,21792,21799,21776,21791,1881,3704
9/12/2015 11:15,21797,21836,21793,21816,21792,21770,21790,3490,3986
9/12/2015 11:00,21810,21832,21784,21798,21774,21771,21788,3928,4060
9/12/2015 10:45,21783,21816,21766,21809,21759,21779,21786,4599,4482
9/12/2015 10:30,21754,21803,21754,21781,21753,21783,21781,4623,4760
9/12/2015 10:15,21728,21762,21706,21756,21752,21787,21778,3291,4885
9/12/2015 10:00,21723,21753,21710,21728,21749,21789,21779,3861,4303
9/12/2015 9:45,21778,21800,21716,21722,21768,21795,21783,6037,4332
9/12/2015 9:30,21774,21825,21769,21779,21798,21800,21788,5990,4181
9/12/2015 9:15,21738,21815,21727,21774,21812,21795,21789,5245,3702
9/12/2015 9:00,21741,21743,21731,21740,21823,21792,21790,382,3315
