Date,Open,High,Low,Close,SMAVG5,SMAVG10,SMAVG15,Volume,VolumeSMAVG5
11/1/2016 15:30,19884,19959,19881,19935,19919,19957,19942,3504,4210
11/1/2016 15:15,19917,19942,19880,19882,19931,19961,19941,3742,4343
11/1/2016 15:00,19919,19965,19909,19916,19964,19967,19944,3786,4699
11/1/2016 14:45,19940,19961,19902,19920,19977,19967,19945,4644,4685
11/1/2016 14:30,19996,20019,19917,19941,19995,19963,19951,5372,4955
11/1/2016 14:15,20048,20066,19989,19996,19995,19954,19953,4169,4932
11/1/2016 14:00,19983,20062,19966,20046,19991,19946,19946,5523,4736
11/1/2016 13:45,20009,20018,19973,19983,19970,19934,19938,3718,4209
11/1/2016 13:30,19942,20036,19937,20010,19957,19929,19934,5993,4038
11/1/2016 13:15,19974,19974,19894,19942,19931,19929,19959,5257,3836
11/1/2016 13:00,19953,19980,19936,19976,19912,19931,19996,3189,3899
11/1/2016 11:45,19917,19969,19891,19940,19900,19924,20034,2887,4075
11/1/2016 11:30,19878,19926,19864,19917,19897,19922,20075,2862,4471
11/1/2016 11:15,19850,19886,19820,19878,19902,19922,20116,4986,5303
11/1/2016 11:00,19916,19920,19843,19850,19928,19974,20156,5569,5530
11/1/2016 10:45,19924,19943,19903,19917,19950,20038,20197,4072,6196
11/1/2016 10:30,19937,19989,19916,19925,19948,20102,20233,4868,7683
11/1/2016 10:15,20006,20029,19911,19938,19947,20163,20265,7020,8623
11/1/2016 10:00,19963,20013,19937,20008,19942,20223,20301,6119,7337
11/1/2016 9:45,19906,19984,19882,19962,20020,20270,20335,8903,7059
11/1/2016 9:30,19923,19956,19829,19905,20126,20321,20373,11506,6297
11/1/2016 9:15,19917,20018,19892,19924,20255,20375,20414,9568,4500
11/1/2016 9:00,19900,19915,19896,19911,20379,20424,20454,588,3318
8/1/2016 16:00,20491,20500,20396,20399,20504,20480,20496,4730,4071
8/1/2016 15:45,20553,20554,20461,20491,20520,20492,20507,5094,3793
8/1/2016 15:30,20542,20570,20531,20552,20516,20497,20508,2519,3449
8/1/2016 15:15,20535,20578,20520,20543,20495,20493,20504,3658,3650
8/1/2016 15:00,20475,20545,20475,20536,20470,20491,20501,4354,3869
8/1/2016 14:45,20471,20481,20435,20476,20456,20492,20500,3338,3823
8/1/2016 14:30,20451,20494,20445,20472,20464,20501,20503,3375,3788
8/1/2016 14:15,20417,20464,20409,20448,20478,20505,20503,3524,3902
8/1/2016 14:00,20466,20488,20414,20416,20491,20508,20497,4754,4111
8/1/2016 13:45,20515,20527,20459,20469,20513,20516,20509,4123,3523
8/1/2016 13:30,20542,20545,20499,20515,20527,20523,20505,3165,3247
8/1/2016 13:15,20515,20548,20495,20541,20537,20522,20494,3946,3573
8/1/2016 13:00,20520,20556,20490,20512,20531,20516,20478,4569,3477
8/1/2016 11:45,20542,20551,20511,20527,20525,20501,20466,1813,3424
